,,Q1-2004,Q2-2004,Q3-2004,Q4-2004,Q1-2005,Q2-2005,Q3-2005,Q4-2005,Q1-2006,Q2-2006,Q3-2006,Q4-2006,Q1-2007,Q2-2007,Q3-2007,Q4-2007,Q1-2008,Q2-2008,Q3-2008,Q4-2008,Q1-2009,Q2-2009,Q3-2009,Q4-2009,Q1-2010,Q2-2010,Q3-2010,Q4-2010,Q1-2011,Q2-2011,Q3-2011,Q4-2011,Q1-2012,Q2-2012,Q3-2012,Q4-2012,Q1-2013,Q2-2013,Q3-2013,Q4-2013,Q1-2014,Q2-2014,Q3-2014,Q4-2014,Q1-2015,Q2-2015,Q3-2015,Q4-2015,Q1-2016,Q2-2016,Q3-2016,Q4-2016,Q1-2017,Q2-2017,Q3-2017,Q4-2017,Q1-2018,Q2-2018,Q3-2018,Q4-2018,Q1-2019,Q2-2019,Q3-2019,Q4-2019,Q1-2020,Q2-2020,Q3-2020,Q4-2020,Q1-2021,Q2-2021,Q3-2021,Q4-2021,Q1-2022,Q2-2022,Q3-2022,Q4-2022,Q1-2023,Q2-2023,Q3-2023,Q4-2023,Q1-2024,Q2-2024
Thailand,Ratings LC,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
Thailand,Ratings FC,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
Thailand,Pol_Risk,-0.717405677,-0.717405677,-0.717405677,-0.717405677,-0.870126605,-0.870126605,-0.870126605,-0.870126605,-1.130200148,-1.130200148,-1.130200148,-1.130200148,-1.112847924,-1.112847924,-1.112847924,-1.112847924,-1.272093296,-1.272093296,-1.272093296,-1.272093296,-1.42447114,-1.42447114,-1.42447114,-1.42447114,-1.442788363,-1.442788363,-1.442788363,-1.442788363,-1.133533716,-1.133533716,-1.133533716,-1.133533716,-1.216630697,-1.216630697,-1.216630697,-1.216630697,-1.311682701,-1.311682701,-1.311682701,-1.311682701,-0.906386316,-0.906386316,-0.906386316,-0.906386316,-0.995044947,-0.995044947,-0.995044947,-0.995044947,-0.991300225,-0.991300225,-0.991300225,-0.991300225,-0.754879355,-0.754879355,-0.754879355,-0.754879355,-0.799434543,-0.799434543,-0.799434543,-0.799434543,-0.491420507,-0.491420507,-0.491420507,-0.491420507,-0.578276575,-0.578276575,-0.578276575,-0.578276575,-0.568726182,-0.568726182,-0.568726182,-0.568726182,-0.383099318,-0.383099318,-0.383099318,-0.383099318,-0.383099318,-0.383099318,-0.383099318,-0.383099318,-0.383099318,-0.383099318
Thailand,market_volume_bonds,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534,0.2534,0.6617999999999999,0.8889,1.0868,1.0868,1.0868,2.3458,2.8849,2.9839,3.2394,3.9126000000000003,5.379100000000001,5.440700000000001,6.074200000000001,6.275000000000001,7.1291,7.3634,7.7808,8.0506,8.3034
Thailand,market_volume_loans,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16620000000000001,0.16620000000000001,0.16620000000000001,0.16620000000000001,0.27480000000000004,0.4676,0.6355000000000001,0.6847000000000001,0.6847000000000001,0.7079000000000001,0.7712,0.7712,0.8432,1.1705999999999999,1.1706000000000003,1.1706000000000003,1.1706000000000003,1.1706000000000003,1.1706000000000003,1.1706000000000003,1.1706000000000003,1.2568000000000004,1.2568000000000001,1.2568000000000001,1.5615,1.6891,1.6891,1.6891,1.6891,1.6891,1.6891,1.9241000000000001,1.9241000000000001,1.9241000000000001,1.9241000000000001,1.9241000000000001,1.9241000000000001,1.9241000000000001,1.9241000000000001,2.3491,2.3597,2.3597,2.8026999999999997,2.8528999999999995,3.0879,3.0879,3.0879000000000003,3.1556,3.3261000000000003,4.1481,4.9321,4.9321,5.037100000000001,6.3782,7.161700000000001
Thailand,Fin_dev,0.636260569095612,0.636260569095612,0.636260569095612,0.636260569095612,0.591639995574951,0.591639995574951,0.591639995574951,0.591639995574951,0.558822453022003,0.558822453022003,0.558822453022003,0.558822453022003,0.525283217430115,0.525283217430115,0.525283217430115,0.525283217430115,0.572768151760101,0.572768151760101,0.572768151760101,0.572768151760101,0.590269804000854,0.590269804000854,0.590269804000854,0.590269804000854,0.659081876277924,0.659081876277924,0.659081876277924,0.659081876277924,0.645829498767853,0.645829498767853,0.645829498767853,0.645829498767853,0.617483973503113,0.617483973503113,0.617483973503113,0.617483973503113,0.676355183124542,0.676355183124542,0.676355183124542,0.676355183124542,0.672948002815247,0.672948002815247,0.672948002815247,0.672948002815247,0.681886672973633,0.681886672973633,0.681886672973633,0.681886672973633,0.731176972389221,0.731176972389221,0.731176972389221,0.731176972389221,0.660185992717743,0.660185992717743,0.660185992717743,0.660185992717743,0.705862164497375,0.705862164497375,0.705862164497375,0.705862164497375,0.662868618965149,0.662868618965149,0.662868618965149,0.662868618965149,0.735169529914856,0.735169529914856,0.735169529914856,0.735169529914856,0.723730862140656,0.723730862140656,0.723730862140656,0.723730862140656,0.723730862140656,0.723730862140656,0.723730862140656,0.723730862140656,0.723730862140656,0.723730862140656,0.723730862140656,0.723730862140656,0.723730862140656,0.723730862140656
Thailand,Fin_depth,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,106.362551068585,105.759763937671,105.759763937671,105.759763937671,105.759763937671,108.983352741425,108.983352741425,108.983352741425,108.983352741425,115.747568600025,115.747568600025,115.747568600025,115.747568600025,130.672937960862,130.672937960862,130.672937960862,130.672937960862,136.230998631992,136.230998631992,136.230998631992,136.230998631992,142.363202683937,142.363202683937,142.363202683937,142.363202683937,145.564225761056,145.564225761056,145.564225761056,145.564225761056,149.373253475137,149.373253475137,149.373253475137,149.373253475137,146.223949449024,146.223949449024,146.223949449024,146.223949449024,144.640307265206,144.640307265206,144.640307265206,144.640307265206,144.088791675771,144.088791675771,144.088791675771,144.088791675771,143.369163383068,143.369163383068,143.369163383068,143.369163383068,160.110920105828,160.110920105828,160.110920105828,160.110920105828,164.075002469495,164.075002469495,164.075002469495,164.075002469495,156.313811335128,156.313811335128,156.313811335128,156.313811335128,154.277565375824,154.277565375824,154.277565375824,154.277565375824,154.277565375824,154.277565375824
United States,Interest rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,GDP Growth,3.8,3.8,3.8,3.8,3.5,3.5,3.5,3.5,2.8,2.8,2.8,2.8,2,2,2,2,0.1,0.1,0.1,0.1,-2.6,-2.6,-2.6,-2.6,2.7,2.7,2.7,2.7,1.6,1.6,1.6,1.6,2.3,2.3,2.3,2.3,2.1,2.1,2.1,2.1,2.5,2.5,2.5,2.5,2.9,2.9,2.9,2.9,1.8,1.8,1.8,1.8,2.5,2.5,2.5,2.5,3,3,3,3,2.5,2.5,2.5,2.5,-2.2,-2.2,-2.2,-2.2,5.8,5.8,5.8,5.8,1.9,1.9,1.9,1.9,2.5,2.5,2.5,2.5,2.7,2.7
United States,GDP per cap,41641.617,41641.617,41641.617,41641.617,44034.256,44034.256,44034.256,44034.256,46216.853,46216.853,46216.853,46216.853,47943.353,47943.353,47943.353,47943.353,48470.553,48470.553,48470.553,48470.553,47102.428,47102.428,47102.428,47102.428,48586.288,48586.288,48586.288,48586.288,50008.108,50008.108,50008.108,50008.108,51736.738,51736.738,51736.738,51736.738,53363.904,53363.904,53363.904,53363.904,55263.817,55263.817,55263.817,55263.817,57006.926,57006.926,57006.926,57006.926,58179.697,58179.697,58179.697,58179.697,60292.978,60292.978,60292.978,60292.978,63165.278,63165.278,63165.278,63165.278,65504.783,65504.783,65504.783,65504.783,64367.435,64367.435,64367.435,64367.435,70995.794,70995.794,70995.794,70995.794,77191.871,77191.871,77191.871,77191.871,81632.253,81632.253,81632.253,81632.253,85372.686,85372.686
United States,FX_long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,FX_short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Exchange_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Exchange_rate_EUR,0.799904119,0.829705987,0.817877315,0.771960957,0.763091482,0.794589826,0.820007598,0.840788753,0.831325925,0.795617709,0.784593759,0.77525149,0.762709423,0.741796455,0.727338573,0.690097257,0.667464311,0.640181057,0.666884717,0.761399275,0.768604545,0.734309885,0.699093544,0.67719372,0.722664286,0.78697619,0.773787879,0.736745718,0.731408247,0.69478355,0.708233264,0.742209957,0.762537518,0.779816425,0.799138274,0.770532624,0.757865873,0.765691004,0.754941273,0.734692483,0.729664747,0.729257504,0.754988834,0.800869478,0.888312818,0.904120108,0.899525336,0.913848314,0.907330711,0.885569055,0.896160022,0.92806632,0.938476221,0.909275285,0.851432954,0.849244235,0.813750682,0.839484382,0.859573257,0.876489619,0.880772063,0.889747068,0.899665686,0.903208668,0.907842688,0.908271645,0.855181146,0.838870803,0.829643908,0.82966184,0.848374697,0.874533127,0.890736483,0.939237677,0.993248951,0.980306984,0.932133756,0.918537961,0.919336211,0.929333442,0.921314907,0.928977744
United States,Exchange_rate_JPY,0.009587728,0.009226795,0.009009009,0.009604303,0.009315324,0.009057971,0.008837826,0.008476731,0.008517888,0.008699435,0.008488964,0.008406894,0.008499788,0.008114907,0.008691873,0.00877193,0.00999001,0.009398496,0.009587728,0.011019284,0.01019368,0.010422095,0.011139579,0.010862481,0.010723861,0.011286682,0.011990408,0.012277471,0.012029352,0.012388503,0.013049719,0.012866701,0.012172855,0.01261034,0.012891582,0.011554015,0.010621349,0.010189525,0.010230179,0.009496676,0.009722897,0.009871668,0.009143275,0.008289125,0.008325701,0.008166599,0.008336807,0.008298755,0.008878629,0.009718173,0.009893154,0.008561644,0.008924587,0.008933357,0.008876265,0.008857396,0.009417083,0.009053871,0.008812902,0.009022828,0.009015507,0.009286776,0.009263548,0.009164223,0.009199632,0.009283327,0.009452689,0.009649715,0.009033424,0.009049774,0.008935752,0.008755801,0.008169935,0.007319037,0.00690894,0.007538636,0.007491759,0.006902264,0.006691649,1.006691649,2.006691649,3.006691649
United States,Delta_Interest_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Delta_Interest_EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Delta_Interest_JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,JPY,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
United States,FFR,1.0,1.0,1.26,1.76,2.28,2.79,3.26,3.78,4.29,4.79,5.24,5.25,5.25,5.25,5.26,4.76,3.94,2.28,2.01,0.97,0.15,0.15,0.16,0.12,0.11,0.2,0.18,0.19,0.17,0.1,0.07,0.07,0.08,0.14,0.16,0.16,0.14,0.15,0.09,0.09,0.07,0.09,0.09,0.09,0.11,0.12,0.13,0.12,0.34,0.37,0.39,0.4,0.65,0.9,1.15,1.15,1.41,1.69,1.91,2.19,2.4,2.42,2.4,1.83,1.55,0.05,0.09,0.09,0.09,0.07,0.1,0.08,0.08,0.33,1.68,3.08,4.65,5.08,5.33,5.33,5.33,5.33
United States,ECB,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.25,3.5,3.75,4.0,4.5,4.75,5.0,5.0,5.0,5.0,5.0,5.25,3.0,2.5,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2.0,2.25,1.75,1.75,1.75,1.5,1.5,1.5,1.0,1.0,0.75,0.75,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.5,2.75,3.75,4.0,4.25,4.75,4.75,4.75
United States,VIX,14.44,16.3,14.91,12.97,12.04,12.36,13.15,11.24,11.54,14.52,11.96,11.66,15.82,12.78,22.78,23.61,26.28,19.83,21.99,68.51,52.65,30.04,29.15,21.92,19.26,35.54,23.89,21.36,21.01,18.3,31.82,27.41,17.26,26.66,17.98,16.64,15.36,16.28,16.61,14.23,16.0,11.58,12.25,14.29,13.04,13.97,31.4,14.67,17.7,14.2,13.48,14.07,12.54,9.89,10.13,11.43,22.47,13.46,13.16,16.44,13.57,18.86,19.66,14.91,33.42,28.23,26.12,20.77,23.35,17.9,16.11,31.12,33.32,25.69,25.56,19.84,20.58,15.65,13.09,12.63,13.11,13.16
United States,WUI,12826.97,14036.94,14326.84,13994.63,14116.76,12877.17,15711.72,14918.91,13605.0,16080.32,13974.32,12467.29,13709.51,11730.96,14483.21,14525.91,12745.87,13256.69,12943.17,13841.78,14532.99,13059.04,14065.57,13742.63,14421.22,15644.23,16127.06,14742.34,16075.88,16742.34,19621.82,18218.82,19113.69,25315.06,23764.51,22170.6,23274.25,21872.17,21941.48,23593.38,21355.19,20741.19,18590.66,19159.67,21909.18,22376.54,22771.92,27336.31,24088.85,22924.96,33863.66,30551.2,32886.18,22192.55,18574.57,23726.95,19051.03,18437.45,20484.34,21724.66,29707.97,23832.26,25417.49,27789.54,27165.67,24050.38,33481.0,24511.59,17911.83,22550.07,23529.34,23117.64,22033.8,25434.66,20214.25,26940.26,19697.24,23722.65,22050.81,17744.12,16396.19,16396.19
United States,Ratings LC,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
United States,Ratings FC,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
United States,Pol_Risk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,market_volume_bonds,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,market_volume_loans,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,Fin_dev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Fin_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,Interest rate,7.71846153846154,7.8328,7.1204,7.27416666666667,7.19625,6.7576,6.738,6.8196,6.5272,7.1132,7.7504,8.39260869565217,8.28153846153846,9.0164,9.31291666666667,10.4752173913043,10.1825,11.4195833333333,11.1488,10.7691666666667,8.60538461538462,7.2264,6.9392,7.07125,6.952307692307691,6.5416,6.0824,5.58625,5.49846153846154,5.4648,5.49,5.45166666666667,5.54384615384615,5.57846153846154,4.94041666666667,4.98565217391304,5.04541666666667,5.12125,5.05875,5.13826086956522,5.7264,5.79291666666667,5.9996,6.0416,5.79615384615385,5.7628,6.23875,6.73625,7.04083333333333,7.1956,7.29230769230769,7.60958333333333,7.23,7.34227272727273,7.09727272727273,7.535789473684209,7.0625,7.03428571428571,7.14421052631579,7.49388888888889,7.042999999999999,7.106315789473681,6.8575,7.12666666666667,6.0904,4.1012,3.4464,3.76041666666667,3.8156,3.75761904761905,3.83619047619048,3.87095238095238,4.22181818181818,5.1252380952381,5.77772727272727,6.60526315789474,7.09227272727273,8.48571428571429,8.3245,8.44722222222222,8.44578947368421,8.44578947368421
South Africa,GDP Growth,4.6,4.6,4.6,4.6,5.3,5.3,5.3,5.3,5.6,5.6,5.6,5.6,5.4,5.4,5.4,5.4,3.2,3.2,3.2,3.2,-1.5,-1.5,-1.5,-1.5,3,3,3,3,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.5,2.5,2.5,2.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,0.7,0.7,0.7,0.7,1.2,1.2,1.2,1.2,1.6,1.6,1.6,1.6,0.3,0.3,0.3,0.3,-6,-6,-6,-6,4.7,4.7,4.7,4.7,1.9,1.9,1.9,1.9,0.6,0.6,0.6,0.6,0.9,0.9
South Africa,GDP per cap,5415.089,5415.089,5415.089,5415.089,6033.211,6033.211,6033.211,6033.211,6276.173,6276.173,6276.173,6276.173,6776.465,6776.465,6776.465,6776.465,6355.879,6355.879,6355.879,6355.879,6552.265,6552.265,6552.265,6552.265,8130.193,8130.193,8130.193,8130.193,8799.477,8799.477,8799.477,8799.477,8207.059,8207.059,8207.059,8207.059,7458.04,7458.04,7458.04,7458.04,6984.926,6984.926,6984.926,6984.926,6256.667,6256.667,6256.667,6256.667,5750.785,5750.785,5750.785,5750.785,6678.292,6678.292,6678.292,6678.292,6991.709,6991.709,6991.709,6991.709,6622.629,6622.629,6622.629,6622.629,5672.278,5672.278,5672.278,5672.278,6983.509,6983.509,6983.509,6983.509,6684.479,6684.479,6684.479,6684.479,6138.248,6138.248,6138.248,6138.248,5974.912,5974.912
South Africa,FX_long,0.03931282472186995,0.039483640426841736,0.040295561164001764,0.0412647585363622,0.04286690608082717,0.042584709943090056,0.04282327208790288,0.04286960166198189,0.043227037072047975,0.043312511098291144,0.04552959199299186,0.04604893176795928,0.03842454084620717,0.03863997617894108,0.0373542416749211,0.037178527492001234,0.0357343050222078,0.037470306869685686,0.03746474263361151,0.03793911976072472,0.04371714608469419,0.043374212713466684,0.04613634662374871,0.045936267405488534,0.04434665751864248,0.04472305188334906,0.04416300189365198,0.044226753100552664,0.04348524155699041,0.043993935309954074,0.04192105940338744,0.04214309636058897,0.041891030608898136,0.042238680625287336,0.042454192545911255,0.042102736119876534,0.04198419114578452,0.040336617320158676,0.0406928945237411,0.03988210910720484,0.032008402688825814,0.03210994711821021,0.027221702230857334,0.026126347879554684,0.026312601855339093,0.02602798597912035,0.025787947701110748,0.025580373419063385,0.027510413704767932,0.02761857006161039,0.02895586620341835,0.029551982359737168,0.02918670016442688,0.028867470133150278,0.029151916703217953,0.029051013239379673,0.03195924204451531,0.032056813554275546,0.031968544550893305,0.03280333174971737,0.03286083734993847,0.03305797726026715,0.03290877507979781,0.034653021045024615,0.03467635679275747,0.03696127552560674,0.040115249182779464,0.03989668621355286,0.03846245083080343,0.03824048710768571,0.037475723419818925,0.037072012812482256,0.037693628247646355,0.037554241118440544,0.03761508277091494,0.038915941411257926,0.036622096187350274,0.03668769411821858,0.03626337376647014,0.035885418499971594,0.03543717640029014,0.035183174427146746
South Africa,FX_short,0.03175582822392857,0.03046960930064093,0.032036237457931896,0.03812100710396611,0.03737311350142331,0.037521811988859406,0.03888655322561445,0.03519729735682202,0.031891946998834075,0.0323183594623701,0.04017213350221687,0.04192202049934202,0.04078674767832218,0.041050206583505375,0.03176575128294886,0.027096812207985294,0.025408463488801106,0.03721765174573809,0.038333625630263685,0.040431131920633516,0.06166383157748654,0.058996897001627024,0.07073084663815778,0.06977388209484477,0.03423635822372511,0.03577677083443715,0.02390684406885827,0.021056182904136373,0.0235732290524003,0.02548633334753117,0.02323080220519559,0.03136300501771055,0.03203799351858,0.032174189020807584,0.03102469138498479,0.026698030371045997,0.02616265177981402,0.02061131797665417,0.025206351773882092,0.02498730131916465,0.02401147596814253,0.025438920006071883,0.02092550947088998,0.020979672008819904,0.01723541776835918,0.018656273508027874,0.01655476335729617,0.019635752255361464,0.02904152828645813,0.035612265155916284,0.042250807872394214,0.045149474972418224,0.02771169096866146,0.02721099274042098,0.023223120103897585,0.01912342912181599,0.03579738798685117,0.03594346527510776,0.03951752713175732,0.0430284789195004,0.031723291101379274,0.030139127401872717,0.02713409397778684,0.032270940496895884,0.030187199609170698,0.041047998687016245,0.05367450649314982,0.04995619004001048,0.05460303916489534,0.04390539990215352,0.024494819439301877,0.027759342155418268,0.02703008796273328,0.026831737592144377,0.026331936280500342,0.031057741342882972,0.03200289037322016,0.03126784145835771,0.031199731330942046,0.027191740848727122,0.024464478231764925,0.02155408462257758
South Africa,Exchange_rate,6.9398,6.614,6.4216,6.5349,5.9587,6.0328,6.7396,6.3661,6.076,6.2436,6.9738,7.4465,7.1898,7.3525,7.1515,7.1007,6.9962,7.9921,7.9367,8.0753,9.9076,9.9536,8.0332,7.5025,7.4631,7.4057,7.6356,7.11,6.9239,6.8976,6.7859,7.5769,8.0025,7.6071,8.3818,8.2574,8.7978,9.1927,10.0001,9.9616,10.8872,10.7445,10.6766,10.9908,11.5527,12.0884,12.2913,13.6388,16.325,15.3792,15.05,14.0264,13.5446,12.9203,12.8924,13.1698,12.1951,11.8422,13.3138,14.7504,13.8199,14.3858,14.585,14.8263,14.4136,16.6761,17.1342,16.7339,15.1379,14.9651,13.9131,14.5913,15.4708,14.9598,15.8144,17.5983,17.1055,18.2595,18.7448,18.9657,18.8056,18.8478
South Africa,Exchange_rate_EUR,0.799904119,0.829705987,0.817877315,0.771960957,0.763091482,0.794589826,0.820007598,0.840788753,0.831325925,0.795617709,0.784593759,0.77525149,0.762709423,0.741796455,0.727338573,0.690097257,0.667464311,0.640181057,0.666884717,0.761399275,0.768604545,0.734309885,0.699093544,0.67719372,0.722664286,0.78697619,0.773787879,0.736745718,0.731408247,0.69478355,0.708233264,0.742209957,0.762537518,0.779816425,0.799138274,0.770532624,0.757865873,0.765691004,0.754941273,0.734692483,0.729664747,0.729257504,0.754988834,0.800869478,0.888312818,0.904120108,0.899525336,0.913848314,0.907330711,0.885569055,0.896160022,0.92806632,0.938476221,0.909275285,0.851432954,0.849244235,0.813750682,0.839484382,0.859573257,0.876489619,0.880772063,0.889747068,0.899665686,0.903208668,0.907842688,0.908271645,0.855181146,0.838870803,0.829643908,0.82966184,0.848374697,0.874533127,0.890736483,0.939237677,0.993248951,0.980306984,0.932133756,0.918537961,0.919336211,0.929333442,0.921314907,0.928977744
